planet_id,planet_name,mass,radius,density,t_eq,flux,distance_to_star,period,habitable_score,star_name,temperature,st_rad,st_mass,st_metalicity,st_lum,st_spectral_type,st_subclass
HD211970BHD211970,HD 211970 b,776.1323276277063,3.66,1.46,810.0,419.6014612575567,0.143,25.201,0.0,HD 211970,4127.0,0.574175,0.61,0.014431207247180756,-1.06479,K,7.0
HD28192BHD28192,HD 28192 b,776.1323276277063,12.2,0.302,810.0,419.6014612575567,0.118,14.23283,0.0,HD 28192,5919.87,1.07094,1.08,0.014431207247180756,0.10347,G,0.0
HD284149ABBHD284149A,HD 284149 AB b,8352.53053596,12.0,26.6,2395.0,419.6014612575567,431.16,76001.05827386062,0.0,HD 284149 A,6035.0,1.36,1.13,0.014431207247180756,0.34242,F,0.0
HD39855BHD39855,HD 39855 b,776.1323276277063,2.85,2.02,810.0,419.6014612575567,0.041,3.2498,0.0,HD 39855,5576.0,0.744665,0.87,0.014431207247180756,-0.31625,G,8.0
HD41004BBHD41004B,HD 41004 B b,776.1323276277063,12.1,18.1,810.0,419.6014612575567,3.1038542456009397,1.3283,0.0,HD 41004 B,5036.0,1.04137,0.4,0.014431207247180756,-0.20175,M,2.0
HD56957BHD56957,HD 56957 b,1880.908512626,12.8,4.93,810.0,419.6014612575567,6.426,5859.08992,0.0,HD 56957,5743.0,1.77793,1.03,0.014431207247180756,0.49108,G,0.0
HD62549BHD62549,HD 62549 b,2707.580199233,12.6,7.44,810.0,419.6014612575567,11.842,14306.88519,0.0,HD 62549,5930.46,1.23227,1.08,0.014431207247180756,0.22846,G,0.0
HD64114BHD64114,HD 64114 b,776.1323276277063,4.41,1.14,810.0,419.6014612575567,0.246,45.791,0.0,HD 64114,5676.0,0.882858,0.95,0.014431207247180756,-0.13735,G,7.0
HD97048BHD97048,HD 97048 b,794.575,13.3,1.86,810.0,419.6014612575567,130.0,76001.05827386062,0.0,HD 97048,10000.0,2.25,2.4,0.014431207247180756,1.60206,B,9.5
HIP107772BHIP107772,HIP 107772 b,776.1323276277063,3.64,1.47,810.0,419.6014612575567,0.243,55.199,0.0,HIP 107772,4006.0,0.513922,0.63,0.014431207247180756,-1.16322,M,0.0
HIP19976BHIP19976,HIP 19976 b,776.1323276277063,4.94,0.985,810.0,419.6014612575567,0.234,50.65905,0.0,HIP 19976,4316.0,0.772319,0.67,0.014431207247180756,-0.72939,K,0.0
HIP34222BHIP34222,HIP 34222 b,776.1323276277063,13.9,0.54,810.0,419.6014612575567,0.492,159.986,0.0,HIP 34222,4050.0,0.6186,0.62,0.014431207247180756,-1.03267,K,7.0
HIP35173BHIP35173,HIP 35173 b,776.1323276277063,3.61,1.48,810.0,419.6014612575567,0.217,41.516,0.0,HIP 35173,4881.0,0.773404,0.79,0.014431207247180756,-0.51439,K,2.0
HIP35965BHIP35965,HIP 35965 b,2589.983688643,12.6,7.11,810.0,419.6014612575567,15.898,26125.56497,0.0,HIP 35965,4836.0,0.697551,0.78,0.014431207247180756,-0.62021,K,0.0
HIP38594CHIP38594,HIP 38594 c,776.1323276277063,7.94,0.531,810.0,419.6014612575567,3.805,3477.768,0.0,HIP 38594,4086.3,0.626646,0.61,0.014431207247180756,-1.06243,M,0.0
HIP38594BHIP38594,HIP 38594 b,776.1323276277063,2.77,2.09,810.0,419.6014612575567,0.256,60.722,1.333,HIP 38594,4086.3,0.626646,0.61,0.014431207247180756,-1.06243,M,0.0
HIP4845BHIP4845,HIP 4845 b,776.1323276277063,3.89,1.34,810.0,419.6014612575567,0.176,34.15,0.0,HIP 4845,4010.0,0.603999,0.62,0.014431207247180756,-1.0339,K,7.0
HIP48714BHIP48714,HIP 48714 b,776.1323276277063,5.11,0.943,810.0,419.6014612575567,0.112,17.818,0.0,HIP 48714,4015.5,0.595456,0.58,0.014431207247180756,-1.15565,M,0.5
HIP54373CHIP54373,HIP 54373 c,776.1323276277063,3.57,1.5,810.0,419.6014612575567,0.099,15.144,0.0,HIP 54373,4021.0,0.564998,0.57,0.014431207247180756,-1.22239,K,5.0
HIP54373BHIP54373,HIP 54373 b,776.1323276277063,2.87,2.0,810.0,419.6014612575567,0.063,7.76,0.0,HIP 54373,4021.0,0.564998,0.57,0.014431207247180756,-1.22239,K,5.0
HIP55507BHIP55507,HIP 55507 b,2585.534090945,12.6,7.1,810.0,419.6014612575567,5.062,5138.43727,0.0,HIP 55507,4171.0,0.723643,0.65,0.014431207247180756,-0.8453,M,0.0
HIP5763BHIP5763,HIP 5763 b,776.1323276277063,14.2,0.311,810.0,419.6014612575567,0.17,30.014,0.0,HIP 5763,4352.0,0.750378,0.72,0.014431207247180756,-0.73999,K,6.0
HIP65426BHIP65426,HIP 65426 b,2860.47,16.8135,3.31,1500.0,419.6014612575567,92.0,76001.05827386062,0.0,HIP 65426,8840.0,1.77,1.96,0.014431207247180756,1.26895,A,2.0
HIP70849BHIP70849,HIP 70849 b,1430.2278315,12.9,3.66,810.0,419.6014612575567,3.99,3649.0,0.0,HIP 70849,4105.0,0.633112,0.65,0.014431207247180756,-1.04817,K,7.0
HIP71135BHIP71135,HIP 71135 b,776.1323276277063,4.55,1.1,810.0,419.6014612575567,0.335,87.19,0.0,HIP 71135,4146.0,0.681296,0.66,0.014431207247180756,-0.908,M,1.0
HIP77900BHIP77900,HIP 77900 b,6674.396547,12.1,20.7,2507.0,419.6014612575567,3.319,76001.05827386062,0.0,HIP 77900,13646.0,1.5159936978557502,0.9420748557188728,0.014431207247180756,-0.13512019649495494,B,0.0
HIP79098ABBHIP79098AB,HIP 79098 AB b,6515.515,12.1,20.2,2450.0,419.6014612575567,345.0,76001.05827386062,0.0,HIP 79098 AB,9193.75,1.5159936978557502,3.75,0.014431207247180756,-0.13512019649495494,B,9.0
HIP81208CBHIP81208C,HIP 81208 C b,4703.8604236,12.3,13.9,2050.0,419.6014612575567,23.04,104100.0,0.0,HIP 81208 C,0.0,1.5159936978557502,0.135,0.014431207247180756,-0.13512019649495494,M,0.0
HIP86221BHIP86221,HIP 86221 b,776.1323276277063,14.0,0.452,810.0,419.6014612575567,0.031,2.224,0.0,HIP 86221,0.0,1.5159936978557502,0.79,0.014431207247180756,-0.13512019649495494,K,5.0
HIP948BHIP948,HIP 948 b,6547.2651842,12.1,20.3,810.0,419.6014612575567,15.037,24955.45756,0.0,HIP 948,4497.0,0.688488,0.71,0.014431207247180756,-0.75782,K,0.0
HIP99770BHIP99770,HIP 99770 b,5117.0373527,12.2,15.5,810.0,419.6014612575567,16.9,18600.0,0.0,HIP 99770,8000.0,1.93986,1.85,0.014431207247180756,1.14176,A,5.0
HUAQRABBHUAQR,HU Aqr AB b,776.1323276277063,12.8,4.91,810.0,419.6014612575567,3.6,2390.0,0.0,HU Aqr,5952.0,1.5159936978557502,0.88,0.014431207247180756,-0.13512019649495494,G,0.0
HUAQRABCHUAQR,HU Aqr AB c,776.1323276277063,12.9,3.66,810.0,419.6014612575567,5.4,4368.0,0.0,HU Aqr,5952.0,1.5159936978557502,0.88,0.014431207247180756,-0.13512019649495494,G,0.0
IRAS041252902BIRAS041252902,IRAS 04125+2902 b,776.1323276277063,10.73820351,0.359,854.0,41.4199,0.077,8.834978,0.0,IRAS 04125+2902,4080.0,1.45,0.7,0.014431207247180756,-0.33161,K,0.0
ITG15BITG15A,ITG 15 b,6674.396547,12.1,20.7,2601.0,419.6014612575567,435.0,76001.05827386062,0.0,,,,,,,,
K2125BK2125,K2-125 b,776.1323276277063,2.18,2.86,810.0,2.0,0.121,21.750264,0.0,K2-125,3654.47,0.402049,0.494727,0.014431207247180756,-1.64124,M,0.0
K2129BK2129,K2-129 b,776.1323276277063,1.04,5.47,810.0,4.5,0.057,8.239493,0.0,K2-129,3459.09,0.36001,0.360031,0.014431207247180756,-1.82842,M,0.0
K2133CK2133,K2-133 c,776.1323276277063,1.603,4.27,810.0,419.6014612575567,0.04341,4.86784,0.0,K2-133,3655.0,0.455,0.461,0.014431207247180756,-1.47886,M,1.5
K2133BK2133,K2-133 b,776.1323276277063,1.34,5.39,810.0,419.6014612575567,0.03194,3.07133,0.0,K2-133,3655.0,0.455,0.461,0.014431207247180756,-1.47886,M,1.5
K2133DK2133,K2-133 d,776.1323276277063,2.003,3.19,734.0,48.3251,0.07487,11.02454,0.0,K2-133,3655.0,0.455,0.461,0.014431207247180756,-1.47886,M,1.5
K2133EK2133,K2-133 e,776.1323276277063,1.73,3.86,296.0,1.8,0.1346,26.5841,0.0,K2-133,3655.0,0.455,0.461,0.014431207247180756,-1.47886,M,1.5
K22016BLG0005LBK22016BLG0005L,K2-2016-BLG-0005L b,349.6112477,13.7,0.747,810.0,419.6014612575567,4.16,4700.0,0.0,K2-2016-BLG-0005L,0.0,1.5159936978557502,0.584,0.014431207247180756,-0.13512019649495494,Others,0.0
K2316CK2316,K2-316 c,776.1323276277063,1.83,3.6,423.0,419.6014612575567,0.0582,5.26,0.0,K2-316,3436.0,0.379,0.408,0.014431207247180756,-1.82964,M,0.0
K2316BK2316,K2-316 b,776.1323276277063,1.33,5.44,841.0,419.6014612575567,0.0147,1.133,0.0,K2-316,3436.0,0.379,0.408,0.014431207247180756,-1.82964,M,0.0
K2317BK2317,K2-317 b,776.1323276277063,2.93,1.95,432.0,419.6014612575567,0.0542,6.22,0.0,K2-317,3387.0,0.379,0.403,0.014431207247180756,-1.87068,M,0.0
K2318BK2318,K2-318 b,776.1323276277063,1.66,4.07,456.0,419.6014612575567,0.0911,7.01,0.0,K2-318,3851.0,0.552,0.561,0.014431207247180756,-1.27696,M,0.0
K2319BK2319,K2-319 b,776.1323276277063,2.79,2.07,641.0,419.6014612575567,0.1516,26.68,0.0,K2-319,5440.0,0.898,0.954,0.014431207247180756,-0.23747,G,0.0
K2320BK2320,K2-320 b,776.1323276277063,2.62,2.25,698.0,419.6014612575567,0.0142,1.995,0.0,K2-320,3157.0,0.3,0.117,0.014431207247180756,-2.12527,M,0.0
K2322BK2322,K2-322 b,776.1323276277063,1.92,3.38,635.0,419.6014612575567,0.0594,8.205,0.0,K2-322,4141.0,0.602,0.63,0.014431207247180756,-1.03905,K,0.0
K2323BK2323,K2-323 b,776.1323276277063,2.1,3.0,318.0,419.6014612575567,0.1275,24.93,0.0,K2-323,3710.0,0.549,0.478,0.014431207247180756,-1.3393,M,0.0
K2324BK2324,K2-324 b,776.1323276277063,2.43,2.48,707.0,419.6014612575567,0.0331,3.262,0.0,K2-324,3752.0,0.505,0.517,0.014431207247180756,-1.33305,M,0.0
K2325BK2325,K2-325 b,776.1323276277063,2.2,2.83,423.0,419.6014612575567,0.0419,6.93,0.0,K2-325,3287.0,0.298,0.274,0.014431207247180756,-2.04801,M,0.0
K2326BK2326,K2-326 b,776.1323276277063,2.28,2.7,1114.0,419.6014612575567,0.0198,1.256,0.0,K2-326,3924.0,0.688,0.507,0.014431207247180756,-0.97833,K,0.0
K233BK233,K2-33 b,1175.971,5.04,4.8225933472508595,850.0,419.6014612575567,0.0409,5.424865,0.0,K2-33,3540.0,1.05,0.56,0.014431207247180756,-0.82391,M,3.3
K2416BK2416,K2-416 b,1652.7077164,2.66,4.8225933472508595,447.0,419.6014612575567,0.088,13.102,0.0,K2-416,3746.0,0.554,0.548,0.014431207247180756,-1.27003,M,0.0
K2417BK2417,K2-417 b,699.2224954,3.31,4.8225933472508595,558.0,419.6014612575567,0.063,6.535,0.0,K2-417,3861.0,0.5776,0.569,0.014431207247180756,-1.20204,M,0.0
K242BK242,K2-42 b,776.1323276277063,2.15,2.91,810.0,44.1,0.0617,6.68796,0.0,K2-42,4613.0,0.643,0.702,0.014431207247180756,-0.70324,K,0.0
K243BK243,K2-43 b,776.1323276277063,4.51,1.11,939.3,49.0,0.03784,3.471149,0.0,K2-43,3840.6,0.542,0.571,0.014431207247180756,-1.21241,M,0.0
K243CK243,K2-43 c,776.1323276277063,2.42,2.5,1093.7,419.6014612575567,3.1038542456009397,2.198884,0.0,K2-43,3840.6,0.542,0.571,0.014431207247180756,-1.21241,M,0.0
K245BK245,K2-45 b,776.1323276277063,6.71,0.662,1073.56,100.0,0.0224,1.7292684,0.0,K2-45,4103.0,0.445,0.503,0.014431207247180756,-0.73994,K,0.0
K249BK249,K2-49 b,776.1323276277063,1.93,3.35,810.0,59.0,0.0309,2.77065,0.0,K2-49,4175.0,0.45,0.51,0.014431207247180756,-0.77386,K,0.0
K255BK255,K2-55 b,776.1323276277063,3.82,1.38,912.0,115.0,0.03486,2.849258,0.0,K2-55,4456.0,0.63,0.696,0.014431207247180756,-0.78432,K,0.0
K259BK259,K2-59 b,776.1323276277063,2.41,2.51,810.0,17.1,0.1354,20.6921,0.0,K2-59,5055.0,0.731,0.774,0.014431207247180756,-0.66037,K,0.0
K259CK259,K2-59 c,776.1323276277063,2.3,2.66,810.0,38.3,0.0905,11.2954,0.0,K2-59,5055.0,0.731,0.774,0.014431207247180756,-0.66037,K,0.0
K263BK263,K2-63 b,776.1323276277063,3.22,1.73,810.0,188.0,0.1627,20.257,0.0,K2-63,6771.0,1.63,1.4,0.014431207247180756,0.21948,F,0.0
K263CK263,K2-63 c,776.1323276277063,3.9,1.34,810.0,139.0,0.189,25.4556,0.0,K2-63,6771.0,1.63,1.4,0.014431207247180756,0.21948,F,0.0
K264BK264,K2-64 b,776.1323276277063,2.07,3.06,810.0,98.0,0.0619,6.53044,0.0,K2-64,5312.0,0.726,0.741,0.014431207247180756,-0.23421,G,0.0
K269BK269,K2-69 b,776.1323276277063,2.32,2.64,810.0,17.9,0.0591,7.06599,0.0,K2-69,4127.0,0.491,0.551,0.014431207247180756,-1.35611,K,0.0
K271BK271,K2-71 b,776.1323276277063,2.15,2.91,810.0,13.4,0.0559,6.98541,0.0,K2-71,4006.0,0.426,0.477,0.014431207247180756,-1.51871,K,0.0
K272CK272,K2-72 c,776.1323276277063,1.16,5.81,810.0,2.2,0.078,15.189034,0.0,K2-72,3360.47,0.330989,0.271365,0.014431207247180756,-1.83673,M,0.0
K272EK272,K2-72 e,776.1323276277063,1.29,5.66,810.0,1.2,0.106,24.158868,1.333,K2-72,3360.47,0.330989,0.271365,0.014431207247180756,-1.83673,M,0.0
K272BK272,K2-72 b,776.1323276277063,1.08,5.58,810.0,8.5,0.04,5.577212,0.0,K2-72,3360.47,0.330989,0.271365,0.014431207247180756,-1.83673,M,0.0
K272DK272,K2-72 d,776.1323276277063,1.01,5.39,810.0,5.4,0.05,7.760178,0.0,K2-72,3360.47,0.330989,0.271365,0.014431207247180756,-1.83673,M,0.0
K281BK281,K2-81 b,776.1323276277063,1.97,3.26,810.0,62.9,0.059,6.102325,0.0,K2-81,4674.13,0.634663,0.745273,0.014431207247180756,-0.5689,K,0.0
K283BK283,K2-83 b,776.1323276277063,1.244,5.94,810.0,41.5,0.03014,2.74697,0.0,K2-83,3910.0,0.424,0.484,0.014431207247180756,-1.20362,K,0.0
K283CK283,K2-83 c,776.1323276277063,1.483,4.72,810.0,7.42,0.07131,9.99767,0.0,K2-83,3910.0,0.424,0.484,0.014431207247180756,-1.20362,K,0.0
K288BK288,K2-88 b,776.1323276277063,1.23,6.02,810.0,7.8,0.0345,4.6122,0.0,K2-88,3537.0,0.256,0.258,0.014431207247180756,-1.54478,M,0.0
K289BK289,K2-89 b,776.1323276277063,0.615,4.02,810.0,78.0,0.01462,1.096026,0.0,K2-89,3691.0,0.318,0.347,0.014431207247180756,-1.32653,M,0.0
K291BK291,K2-91 b,776.1323276277063,1.1,5.66,810.0,46.0,0.0164,1.419549,0.0,K2-91,3622.0,0.284,0.292,0.014431207247180756,-1.84126,M,0.0
KMT2016BLG0212LBKMT2016BLG0212L,KMT-2016-BLG-0212L b,5700.0,12.2,17.2,810.0,419.6014612575567,2.2,76001.05827386062,0.0,KMT-2016-BLG-0212L,0.0,1.5159936978557502,0.48,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2016BLG1105LBKMT2016BLG1105L,KMT-2016-BLG-1105L b,2.32,1.33,5.42,810.0,419.6014612575567,2.44,76001.05827386062,0.0,KMT-2016-BLG-1105L,0.0,1.5159936978557502,0.41,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2016BLG1107LBKMT2016BLG1107L,KMT-2016-BLG-1107L b,1043.0,13.1,2.55,810.0,419.6014612575567,0.342,76001.05827386062,0.0,KMT-2016-BLG-1107L,0.0,1.5159936978557502,0.087,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2016BLG1397LBKMT2016BLG1397L,KMT-2016-BLG-1397L b,2200.0,12.7,5.9,810.0,419.6014612575567,5.1,76001.05827386062,0.0,KMT-2016-BLG-1397L,0.0,1.5159936978557502,0.45,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2016BLG1820LBKMT2016BLG1820L,KMT-2016-BLG-1820L b,1450.0,12.9,3.71,810.0,419.6014612575567,1.08,76001.05827386062,0.0,KMT-2016-BLG-1820L,0.0,1.5159936978557502,0.039,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2016BLG1836LBKMT2016BLG1836L,KMT-2016-BLG-1836L b,700.0,13.3,1.63,810.0,419.6014612575567,3.5,76001.05827386062,0.0,KMT-2016-BLG-1836L,0.0,1.5159936978557502,0.49,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2016BLG2142LBKMT2016BLG2142L,KMT-2016-BLG-2142L b,4923.0,12.2,14.9,810.0,419.6014612575567,0.83,76001.05827386062,0.0,KMT-2016-BLG-2142L,0.0,1.5159936978557502,0.073,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2016BLG2321LBKMT2016BLG2321L,KMT-2016-BLG-2321L b,301.93698665,13.8,0.631,810.0,419.6014612575567,3.58,76001.05827386062,0.0,KMT-2016-BLG-2321L,0.0,1.5159936978557502,0.73,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2016BLG2364LBKMT2016BLG2364L,KMT-2016-BLG-2364L b,1250.0,13.0,3.13,810.0,419.6014612575567,2.63,76001.05827386062,0.0,KMT-2016-BLG-2364L,0.0,1.5159936978557502,0.5,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2016BLG2397LBKMT2016BLG2397L,KMT-2016-BLG-2397L b,836.0,13.2,2.0,810.0,419.6014612575567,3.64,76001.05827386062,0.0,KMT-2016-BLG-2397L,0.0,1.5159936978557502,0.64,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2016BLG2605LBKMT2016BLG2605L,KMT-2016-BLG-2605L b,245.045701797,14.0,0.491,810.0,419.6014612575567,0.681,76001.05827386062,0.0,KMT-2016-BLG-2605L,0.0,1.5159936978557502,0.064,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG0165LBKMT2017BLG0165L,KMT-2017-BLG-0165L b,34.0,6.45,0.696,810.0,419.6014612575567,3.45,76001.05827386062,0.0,KMT-2017-BLG-0165L,0.0,1.5159936978557502,0.76,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG0428LBKMT2017BLG0428L,KMT-2017-BLG-0428L b,5.59,2.23,2.77,810.0,419.6014612575567,1.81,76001.05827386062,0.0,KMT-2017-BLG-0428L,0.0,1.5159936978557502,0.34,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG0673LBKMT2017BLG0673L,KMT-2017-BLG-0673L b,1166.43025369,13.0,2.92,810.0,419.6014612575567,2.34,76001.05827386062,0.0,KMT-2017-BLG-0673L,0.0,1.5159936978557502,0.63,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG0849LBKMT2017BLG0849L,KMT-2017-BLG-0849L b,6.39,2.41,2.51,810.0,419.6014612575567,2.73,76001.05827386062,0.0,KMT-2017-BLG-0849L,0.0,1.5159936978557502,0.19,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG1003LBKMT2017BLG1003L,KMT-2017-BLG-1003L b,5.19,2.13,2.95,810.0,419.6014612575567,1.38,76001.05827386062,0.0,KMT-2017-BLG-1003L,0.0,1.5159936978557502,0.32,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG1038LBKMT2017BLG1038L,KMT-2017-BLG-1038L b,640.0,13.4,1.46,810.0,419.6014612575567,1.8,76001.05827386062,0.0,KMT-2017-BLG-1038L,0.0,1.5159936978557502,0.37,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG1057LBKMT2017BLG1057L,KMT-2017-BLG-1057L b,23.5,5.19,0.924,810.0,419.6014612575567,2.36,76001.05827386062,0.0,KMT-2017-BLG-1057L,0.0,1.5159936978557502,0.57,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG1146LBKMT2017BLG1146L,KMT-2017-BLG-1146L b,230.0,14.0,0.461,810.0,419.6014612575567,1.6,76001.05827386062,0.0,KMT-2017-BLG-1146L,0.0,1.5159936978557502,0.33,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG1194LBKMT2017BLG1194L,KMT-2017-BLG-1194L b,3.54,1.7,3.96,810.0,419.6014612575567,1.78,76001.05827386062,0.0,KMT-2017-BLG-1194L,0.0,1.5159936978557502,0.41,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG2197LBKMT2017BLG2197L,KMT-2017-BLG-2197L b,2809.60311788,12.5,7.9,810.0,419.6014612575567,15.91,76001.05827386062,0.0,KMT-2017-BLG-2197L,0.0,1.5159936978557502,0.36,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG2331LBKMT2017BLG2331L,KMT-2017-BLG-2331L b,171.0,14.2,0.328,810.0,419.6014612575567,2.14,76001.05827386062,0.0,KMT-2017-BLG-2331L,0.0,1.5159936978557502,0.4,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2017BLG2509LBKMT2017BLG2509L,KMT-2017-BLG-2509L b,664.26137063,13.4,1.52,810.0,419.6014612575567,2.14,76001.05827386062,0.0,KMT-2017-BLG-2509L,0.0,1.5159936978557502,0.46,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG0029LBKMT2018BLG0029L,KMT-2018-BLG-0029L b,7.59,2.67,2.19,810.0,419.6014612575567,4.27,76001.05827386062,0.0,KMT-2018-BLG-0029L,0.0,1.5159936978557502,1.14,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG0030LBKMT2018BLG0030L,KMT-2018-BLG-0030L b,460.85119015,13.6,1.01,810.0,419.6014612575567,4.39,76001.05827386062,0.0,KMT-2018-BLG-0030L,0.0,1.5159936978557502,0.51,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG0087LBKMT2018BLG0087L,KMT-2018-BLG-0087L b,73.10053361,10.1,0.39,810.0,419.6014612575567,0.87,76001.05827386062,0.0,KMT-2018-BLG-0087L,0.0,1.5159936978557502,0.1,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG0247LBKMT2018BLG0247L,KMT-2018-BLG-0247L b,670.61793877,13.4,1.53,810.0,419.6014612575567,2.46,76001.05827386062,0.0,KMT-2018-BLG-0247L,0.0,1.5159936978557502,0.29,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG0748LBKMT2018BLG0748L,KMT-2018-BLG-0748L b,60.0,9.01,0.451,810.0,419.6014612575567,0.62,76001.05827386062,0.0,KMT-2018-BLG-0748L,0.0,1.5159936978557502,0.087,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG0885LBKMT2018BLG0885L,KMT-2018-BLG-0885L b,9217.023803,11.9,30.1,810.0,419.6014612575567,1.07,76001.05827386062,0.0,KMT-2018-BLG-0885L,0.0,1.5159936978557502,0.29,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG1025LBKMT2018BLG1025L,KMT-2018-BLG-1025L b,6.059,2.34,2.6,810.0,419.6014612575567,1.305,76001.05827386062,0.0,KMT-2018-BLG-1025L,0.0,1.5159936978557502,0.219,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG1292LBKMT2018BLG1292L,KMT-2018-BLG-1292L b,1400.0,12.9,3.58,810.0,419.6014612575567,6.03,76001.05827386062,0.0,KMT-2018-BLG-1292L,0.0,1.5159936978557502,1.09,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG1743LBKMT2018BLG1743L,KMT-2018-BLG-1743L b,77.867959715,10.5,0.37,810.0,419.6014612575567,1.449,76001.05827386062,0.0,KMT-2018-BLG-1743L,0.0,1.5159936978557502,0.193,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG1976LBKMT2018BLG1976L,KMT-2018-BLG-1976L b,705.57906354,13.3,1.65,810.0,419.6014612575567,3.54,76001.05827386062,0.0,KMT-2018-BLG-1976L,0.0,1.5159936978557502,0.65,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG1988LBKMT2018BLG1988L,KMT-2018-BLG-1988L b,5.56,2.22,2.79,810.0,419.6014612575567,3.09,76001.05827386062,0.0,KMT-2018-BLG-1988L,0.0,1.5159936978557502,0.47,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG1990LBKMT2018BLG1990L,KMT-2018-BLG-1990L b,111.0,12.9,0.284,810.0,419.6014612575567,0.763,76001.05827386062,0.0,KMT-2018-BLG-1990L,0.0,1.5159936978557502,0.094,0.014431207247180756,-0.13512019649495494,M,0.0
KMT2018BLG1996LBKMT2018BLG1996L,KMT-2018-BLG-1996L b,346.43296363,13.7,0.74,810.0,419.6014612575567,4.27,76001.05827386062,0.0,KMT-2018-BLG-1996L,0.0,1.5159936978557502,0.69,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2018BLG2602LBKMT2018BLG2602L,KMT-2018-BLG-2602L b,365.50266805,13.7,0.781,810.0,419.6014612575567,3.81,76001.05827386062,0.0,KMT-2018-BLG-2602L,0.0,1.5159936978557502,0.66,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2019BLG0253LBKMT2019BLG0253L,KMT-2019-BLG-0253L b,9.2,2.99,1.89,810.0,419.6014612575567,3.1,76001.05827386062,0.0,KMT-2019-BLG-0253L,0.0,1.5159936978557502,0.7,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2019BLG0297LBKMT2019BLG0297L,KMT-2019-BLG-0297L b,6038.739733,12.1,18.7,810.0,419.6014612575567,0.96,76001.05827386062,0.0,KMT-2019-BLG-0297L,0.0,1.5159936978557502,0.21,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2019BLG0298LBKMT2019BLG0298L,KMT-2019-BLG-0298L b,575.26941667,13.4,1.31,810.0,419.6014612575567,5.67,76001.05827386062,0.0,KMT-2019-BLG-0298L,0.0,1.5159936978557502,0.7,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2019BLG0335LBKMT2019BLG0335L,KMT-2019-BLG-0335L b,6674.396547,12.1,20.7,810.0,419.6014612575567,1.64,76001.05827386062,0.0,KMT-2019-BLG-0335L,0.0,1.5159936978557502,0.32,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2019BLG0371LBKMT2019BLG0371L,KMT-2019-BLG-0371L b,2447.2787339,12.6,6.72,810.0,419.6014612575567,0.79,76001.05827386062,0.0,KMT-2019-BLG-0371L,0.0,1.5159936978557502,0.09,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2019BLG0414LBKMT2019BLG0414L,KMT-2019-BLG-0414L b,1452.47581999,12.9,3.72,810.0,419.6014612575567,1.16,76001.05827386062,0.0,KMT-2019-BLG-0414L,0.0,1.5159936978557502,0.74,0.014431207247180756,-0.13512019649495494,Others,0.0
KMT2019BLG0578LBKMT2019BLG0578L,KMT-2019-BLG-0578L b,381.3940884,13.7,0.815,810.0,419.6014612575567,2.0,76001.05827386062,0.0,KMT-2019-BLG-0578L,0.0,1.5159936978557502,0.28,0.014431207247180756,-0.13512019649495494,Others,0.0
